cod,componente,nome,nome_curto,incl,excl,crit,cons,nota,icd10
W95,7,Problema da mama durante a gravidez/puerpério outro,Probl mama durante grav/puerp outro,problema da mama no puerpério; mamilo gretado,problema da lactação W19; mastite W94; problema da mama não relacionado com a gravidez/a lactação X21,,,,O92.0; O92.1; O92.2; O92.3; O92.4
W96,7,Complicação do puerpério outra,Complicação do puerpério outra,,depressão pós-parto P76; psicose puerperal P98; infecção pós-parto W70; toxemia da gravidez W81; problema da mama na gravidez W95,,,,O87.0; O87.1; O87.2; O87.3; O87.8; O87.9; O90.4; O90.8; O90.9
W99,7,Problema da gravidez/parto outro,Problema da gravidez/parto outro,,pseudociese P75,,,,O07.0; O07.1; O07.2; O07.3; O07.4; O07.5; O07.6; O07.7; O07.8; O07.9; O08.0; O08.1; O08.2; O08.3; O08.4; O08.5; O08.6; O08.7; O08.8; O08.9; O22.0; O22.1; O22.2; O22.3; O22.4; O22.5; O22.8; O22.9; O26.6; O26.7; O26.8; O26.9; O28.0; O28.1; O28.2; O28.3; O28.4; O28.5; O28.8; O28.9; O41.0; O41.8; O41.9; O47.0; O47.1; O47.9; O48; O88.0; O88.1; O88.2; O88.3; O88.8; O90.5; O94; O96.0; O96.1; O96.9; O97.0; O97.1; O97.9
X01,1,Dor genital feminina,Dor genital feminina,dor pélvica; dor vulvar,dor menstrual X02; dispareunia feminina X04; dor na mama feminina X18,,,,N94.8; R10.2
X02,1,Dor menstrual,Dor menstrual,dismenorreia,,,,,N94.4; N94.5; N94.6
X03,1,Dor intermenstrual,Dor intermenstrual,Mittelschmerz; ovulação dolorosa,,,,,N94.0
X04,1,Relação sexual dolorosa feminina,Relação sexual dolorosa na mulher,dispareunia feminina; vaginismo NE,problemas sexuais psicogénicos (desejo sexual reduzido) P07; problemas sexuais psicogénicos (diminuição da satisfação sexual) P08,,,,N94.1; N94.2
X05,1,Menstruação escassa/ausente,Menstruação escassa/ausente,amenorreia; atraso menstrual; oligomenorreia,suspeita de gravidez W01; medo de gravidez W02,,,,N91.0; N91.1; N91.2; N91.3; N91.4; N91.5
X06,1,Menstruação excessiva,Menstruação excessiva,menorragia; hemorragia na puberdade,,,,,N92.0; N92.2; N92.4
X07,1,Menstruação irregular/frequente,Menstruação irregular/frequente,polimenorreia,menorragia/hemorragia na puberdade X06,,,,N92.0; N92.1; N92.5; N92.6
X08,1,Hemorragia inter-menstrual,Hemorragia inter-menstrual,hemorragia uterina disfuncional; metrorragia; hemorragia durante a ovulação; spotting,hemorragia pós-menopausa X12; hemorragia pós-coital X13,,,,N92.3; N93.8; N93.9
X09,1,Sintoma/queixa pré-menstrual,Sintoma/queixa pré-menstrual,,síndrome de tensão pré-menstrual X89,,,,N94.9
X10,1,Desejo de alterar a data da menstruação,Desejo de alterar data da menstruaç,,,adiamento por tratamento hormonal da menstruação regular esperada,,,Z30.9
X11,1,Sintoma/queixa da menopausa,Sintoma/queixa da menopausa,vaginite atrófica; síndrome da menopausa; vaginite senil; sintoma/queixa relacionado com a menopausa,hemorragia pós-menopausa X12,,,,N95.1; N95.2; N95.3; N95.8; N95.9
X12,1,Hemorragia pós-menopausa,Hemorragia pós-menopausa,,,hemorragia vaginal após pelo menos 6 meses de amenorreia ou confirmação de menopausa por análise laboratorial,menstruação irregular X07,,N95.0
X13,1,Hemorragia pós-coito,Hemorragia pós-coito,hemorragia de contacto,,,,,N93.0
X14,1,Secreção vaginal,Secreção vaginal,secreção vaginal; leucorreia,hemorragia vaginal (menstruação excessiva) X06; hemorragia vaginal (menstruação irregular/frequente) X07; hemorragia vaginal (hemorragia intermenstrual) X08; vaginite atrófica X11; gonorreia feminina X71; candidíase urogenital feminina X72; tricomoníase urogenital feminina X73; chlamydia genital feminina X92,,,,N89.8
X15,1,Sintoma/queixa da vagina outro,Sintoma/queixa da vagina outro,secura vaginal,dor genital feminina X01; vaginismo orgânico X04; vaginite atrófica X11,,,,N89.9
X16,1,Sintoma/queixa da vulva,Sintoma/queixa da vulva,secura vulvar; prurido vulvar,dor vulvar X01; abcesso na vulva X99,,,,L29.2; N90.9
X17,1,Sintoma/queixa da pélvis feminina,Sintoma/queixa da pélvis feminina,,dor genital feminina X01,,,,N94.9
X18,1,Dor na mama feminina,Dor na mama feminina,mastodinia,dor na mama durante a gravidez/lactação W19,,,,N64.4
X19,1,Tumor/nódulo da mama feminina,Tumor/nódulo da mama feminina,mamas inchadas,,,,,N63
X20,1,Sintoma/queixa do mamilo feminino,Sintoma/queixa do mamilo na mulher,secreção mamilar; fissura mamilar; dor/prurido mamilar; retracção mamilar,sintoma/queixa do mamilo na gravidez/lactação W19,,,,N64.0; N64.5
X21,1,Sintoma/queixa da mama feminina outro,Sintoma/queixa mama feminina outro,galactorreia; mastite (sem lactação); mastopatia,mastite (com lactação) W94,,,,N61; N62; N64.3; N64.5; N64.9
X22,1,Preocupação com a aparência da mama feminina,Preocupação com aparência mama femin,,,,,,R46.8
X23,1,Medo de deonça sexualmente transmissível na mulher,Medo doença sexualm transm na mulher,,"medo de ter HIV/SIDA B25; se o doente tem a doença, codifique-a",preocupação com/medo de doença sexualmente transmissível numa pessoa sem a doença/até o diagnóstico ser confirmado,,,Z71.1
X24,1,Medo de disfunção sexual feminina,Medo de disfunção sexual na mulher,,diminuição do desejo sexual P07; diminuição da satisfação sexual P08,preocupação com/medo de disfunção sexual numa pessoa sem a doença/até o diagnóstico ser confirmado,,,Z71.1
X25,1,Medo de cancro genital feminino,Medo de cancro genital na mulher,,"se a doente tiver a doença, codifique-a",preocupação com/medo de cancro do aparelho genital numa pessoa sem a doença/até o diagnóstico ser confirmado,,,Z71.1
X26,1,Medo de cancro da mama feminina,Medo de cancro da mama na mulher,,"se doente tem a doença, codifique-a",preocupação com/medo de cancro da mama numa pessoa sem a doença/até o diagnóstico ser confirmado,,,Z71.1
X27,1,Medo de doença genital/da mama feminina outra,Medo de outra doença (X),,"medo de cancro genital feminino X25; medo cancro da mama feminina X26; se o doente tem a doença, codifique-a",preocupação com/medo de doença genital/da mama numa pessoa sem a doença/até o diagnóstico ser confirmado,,,Z71.1
X28,1,Limitação funcional/incapacidade (X),Limitação funcional/incapacidade (X),,diminuição do desejo sexual P07; diminuição da satisfação sexual P08; relação sexual dolorosa/vaginismo X04,limitação de função/incapacidade devido a um problema do aparelho genital feminino (incluindo mama),,Os quadros COOP/WONCA permitem documentar o estado funcional do doente (ver Capítulo 8),Z73.6; Z90.7
X29,1,Sintoma/queixa do aparelho genital feminino outro,Sintoma/queixa apar genit fem outro,secreção uretral feminina,,,,,N94.9; R36
X70,7,Sífilis feminina,Sífilis feminina,sífilis em qualquer localização,,"evidência de Treponema pallidum ao microscópio, ou teste serológico positivo para a sífilis",,,A50.0; A50.1; A50.2; A50.3; A50.4; A50.5; A50.6; A50.7; A50.9; A51.0; A51.1; A51.2; A51.3; A51.4; A51.5; A51.9; A52.0; A52.1; A52.2; A52.3; A52.7; A52.8; A52.9; A53.0; A53.9; A65; N74.2
X71,7,Gonorreia feminina,Gonorreia feminina,gonorreia em qualquer localização,,corrimento purulento vaginal numa pessoa depois de um contacto com um caso demonstrado; ou diplococos intra-celulares gram-negativos encontrados no corrimento; ou cultura de Neisseria gonorrheae,uretrite U72; secreção uretral feminina X29,,A54.0; A54.1; A54.2; A54.3; A54.4; A54.5; A54.6; A54.8; A54.9; N74.3
X72,7,Candidíase genital feminina,Candidíase genital na mulher,infecção monilial da vagina/colo do útero,,mucosa urogenital inflamada ou pele com exsudato branco aderente característico; ou demonstração de Candida,secreção vaginal X14; vaginite X84,,B37.3; B37.4
X73,7,Tricomoníase genital feminina,Tricomoníase genital na mulher,,,corrimento com mau odor característico; ou demonstração microscópica de trichomonas,secreção vaginal X14; vaginite X84,,A59.0
X74,7,Doença inflamatória pélvica,Doença inflamatória pélvica,endometrite; ooforite; salpingite,sífilis feminina X70; gonorreia feminina X71; candidíase genital feminina X72; tricomoníase genital feminina X73; infecção genital feminina por Chlamydia X92,"dor abdominal inferior com dor marcada à palpação do útero ou anexos, mais de outros sinais de inflamação",síndrome de congestão pélvica X99,,N70.0; N70.1; N70.9; N71.0; N71.1; N71.9; N73.0; N73.1; N73.2; N73.3; N73.4; N73.5; N73.6; N73.8; N73.9; N74.8
X75,7,Neoplasia maligna do colo,Neoplasia maligna do colo,,carcinoma in situ X81; neoplasia cervical intraepitelial (CIN) grau 3 X81; esfregaço de Papanicolau anormal (CIN) graus 1 e 2 X86,aparência histológica característica,,,C53.0; C53.1; C53.8; C53.9
X76,7,Neoplasia maligna da mama feminina,Neoplasia maligna da mama feminina,carcinoma intraductal,,aparência histológica característica,nódulo na mama X19,,C50.0; C50.1; C50.2; C50.3; C50.4; C50.5; C50.6; C50.8; C50.9
X77,7,Neoplasia maligna genital feminina outra,Neopl maligna genital femin outra,neoplasia maligna dos anexos; neoplasia maligna dos ovários; neoplasia maligna do útero; neoplasia maligna da vagina; neoplasia maligna da vulva,carcinoma in situ do colo X75; outro carcinoma in situ genital feminino X81,aparência histológica característica,neoplasia genital feminina não especificada/outra X81,,C51.0; C51.1; C51.2; C51.8; C51.9; C52; C54.0; C54.1; C54.2; C54.3; C54.8; C54.9; C55; C56; C57.0; C57.1; C57.2; C57.3; C57.4; C57.7; C57.8; C57.9
X78,7,Fibromioma do útero,Fibromioma do útero,útero fibróide; fibromioma do colo do útero; leiomioma; mioma,,"aumento do útero não devido a gravidez ou a malignidade, com um ou mais tumores sólidos do útero",,,D25.0; D25.1; D25.2; D25.9
X79,7,Neoplasia benigna da mama feminina,Neoplasia benigna da mama feminina,fibroadenoma,doença quística da mama X88,aparência histológica característica,nódulo na mama X19,,D24
X80,7,Neoplasia benigna genital feminina,Neoplasia benigna genital feminina,,quisto fisiológico do ovário X99,,,,D26.0; D26.1; D26.7; D26.9; D27; D28.0; D28.1; D28.2; D28.7; D28.9
X81,7,Neoplasia genital feminina de natureza incerta/outra,Neopl genit fem natur incerta outra,carcinoma in situ outro; neoplasia genital feminina não especificada como benigna ou maligna/quando a histologia nao está disponível,polipo endometrial X99,,,,D05.0; D05.1; D05.7; D05.9; D06.0; D06.1; D06.7; D06.9; D07.0; D07.1; D07.2; D07.3; D39.0; D39.1; D39.2; D39.7; D39.9; D48.6
X82,7,Lesão traumática genital feminina,Lesão traumática genital feminino,circuncisão feminina; corpo estranho na vagina,traumatismo genital causado pelo parto (parto com complicações/nado vivo) W92; traumatismo genital causado pelo parto (parto com complicações/nado morto) W93,,,,S30.2; S31.4; S31.5; S37.4; S37.5; S37.6; S38.0; S38.2; S39.8; S39.9; T19.2; T19.3; T28.3; T28.8; Z41.2
X83,7,Malformação congénita genital feminina,Malformação congénita genital,hermafroditismo; hímen não perfurado,outra síndrome genética A90,,,,Q50.0; Q50.1; Q50.2; Q50.3; Q50.4; Q50.5; Q50.6; Q51.0; Q51.1; Q51.2; Q51.3; Q51.4; Q51.5; Q51.6; Q51.7; Q51.8; Q51.9; Q52.0; Q52.1; Q52.2; Q52.3; Q52.4; Q52.5; Q52.6; Q52.7; Q52.8; Q52.9; Q56.0; Q56.1; Q56.2; Q56.3; Q56.4; Q83.0; Q83.1; Q83.2; Q83.3; Q83.8; Q83.9
X84,7,Vaginite/vulvite NE,Vaginite/vulvite NE,Gardnerella; vaginose,vaginite atrófica X11; candidíase genital feminina X72; tricomoníase genital feminina X73,,,,N76.0; N76.1; N76.2; N76.3; N76.4; N76.5; N76.6; N76.8; N77.0; N77.1; N77.8
X85,7,Doença do colo NE,Doença do colo NE,erosão cervical; leucoplasia cervical; cervicite; pólipo cervical mucoso; laceração antiga do colo do útero,anomalia do colo do útero na gravidez/parto/puerpério W76; esfregaço de Papanicolau anormal X86,,,,N72; N84.1; N86; N88.0; N88.1; N88.2; N88.3; N88.4; N88.8; N88.9
X86,7,Esfregaço de Papanicolau anormal,Esfregaço de papanicolau anormal,displasia do colo do útero; neoplasia do colo do útero intraepitelial (CIN) graus 1 e 2,neoplasia cervical intraepitelial (CIN) de grau 3 X81,,,,N87.0; N87.1; N87.2; N87.9; R87.6
X87,7,Prolapso útero-vaginal,Prolapso útero-vaginal,cistocelo; procidência; rectocelo,incontinência de esforço U04,,,,N81.0; N81.1; N81.2; N81.3; N81.4; N81.5; N81.6; N81.8; N81.9
X88,7,Doença fibroquística da mama,Doença fibroquística da mama,doença fibroquística crónica da mama; fibroadenose quística da mama; displasia da mama; quisto solitário da mama,,,,,N60.0; N60.1; N60.2; N60.3; N60.4; N60.8; N60.9
X89,7,Síndrome de tensão pré-menstrual,Síndrome de tensão pré-menstrual,,,"ocorrência regular no ciclo menstrual de pelo menos dois dos seguintes: edema, mama dolorosa à palpação/inchada; dor de cabeça; irritabilidade; alterações de humor",sintoma pré-menstrual X09,,N94.3
X90,7,Herpes genital feminino,Herpes genital feminino,herpes simplex ano-genital,,pequenas vesículas com localização e aparência características envolvendo úlceras dolorosas e crostas,,,A60.0; A60.1; A60.9
X91,7,Condiloma acuminado feminino,Condiloma acuminado feminino,infecção pelo vírus papiloma humano; verrugas venéreas,,aparência característica das lesões ou aparência histológica característica,,,A63.0
X92,7,Infecção genital por chlamydia,Infecção genital por chlamydia,,,infecção por chlamydia demonstrada,,,A56.0; A56.1; A56.2; A56.3; A56.4; A56.8; N74.4
X99,7,Doença genital feminino outra,Doença genital feminino outra,Quisto/abcesso glândula de Bartholin; endometriose; fístula do aparelho genital feminino; síndrome da congestão pélvica; quisto funcional do ovário,doença sexualmente transmissível NE A78,,,,A55; A57; A58; A63.8; N61; N64.1; N64.2; N64.8; N75.0; N75.1; N75.8; N75.9; N80.0; N80.1; N80.2; N80.3; N80.4; N80.5; N80.6; N80.8; N80.9; N82.0; N82.1; N82.2; N82.3; N82.4; N82.5; N82.8; N82.9; N83.0; N83.1; N83.2; N83.3; N83.4; N83.5; N83.6; N83.7; N83.8; N83.9; N84.0; N84.2; N84.3; N84.8; N84.9; N85.0; N85.1; N85.2; N85.3; N85.4; N85.5; N85.6; N85.7; N85.8; N85.9; N89.0; N89.1; N89.2; N89.3; N89.4; N89.5; N89.6; N89.7; N89.8; N90.0; N90.1; N90.2; N90.3; N90.4; N90.5; N90.6; N90.7; N90.8; N94.8; N94.9; Z90.1; Z90.7
Y01,1,Dor no pénis,Dor no pénis,,priapismo/erecção dolorosa Y08,,,,N48.8
Y02,1,Dor no escroto/testículo,Dor no escroto/testículos,dor no períneo/pélvis,,,,,N50.8; R10.2
Y03,1,Corrimento uretral masculino,Corrimento uretral,,,,,,R36
Y04,1,Sintoma/queixa do pénis outro,Sintoma/queixa do pénis outro,sinal/sintoma do prepúcio,dor no pénis Y01; erecção dolorosa/priapismo Y08,,,,N48.9
Y05,1,Sintoma/queixa do escroto/testículo outro,Sintoma/queixa escroto/testíc outro,nódulo no testículo,dor no testículo/escroto Y02,,,,L29.1; N50.9
Y06,1,Sintoma/queixa da próstata,Sintoma/queixa da próstata,prostatismo,urgência/frequência em urinar U02; retenção urinária U08,,,,N42.9
Y07,1,Impotência NE,Impotência NE,impotência de origem orgânica,diminuição do desejo sexual P07; diminuição da satisfação sexual/impotência psicogénica P08,,,,N48.4
Y08,1,Sintoma/queixa da função sexual masculina,Sintoma/queixa função sexual mascul,erecção dolorosa; priapismo,diminuição do desejo sexual P07; diminuição da satisfação sexual/impotência psicogénica P08; impotência de origem orgânica Y07,,,,N48.3; N48.9
Y10,1,Infertilidade/subfertilidade masculina,Infertilidade/subfertilidade mascul,,,incapacidade para procriar após dois anos de tentativas,,,N46; Z31.0; Z31.4; Z31.6; Z31.8; Z31.9
Y13,1,Esterilização masculina,Esterilização masculina,planeamento familiar envolvendo esterilização masculina,,,,,Z30.2
Y14,1,Planeamento familiar no homem outro,Planeamento familiar no homem outro,contracepção NE; planeamento familiar NE,aconselhamento genético A98,,,,Z30.0; Z30.8; Z30.9
Y16,1,Sintoma/queixa da mama masculina,Sintoma/queixa da mama masculina,ginecomastia; nódulo na mama masculina,doença da mama masculina Y99,,,,N62; N63; N64.5
Y24,1,Medo de disfunção sexual masculina,Medo de disfunção sexual no homem,,"se o doente tem disfunção sexual, codifique-a",preocupação com/medo de disfunção sexual sem o problema,,,Z71.1
Y25,1,Medo de doença sexualmente transmissível masculina,Medo doença sexualm transmis homem,,"medo de HIV ou SIDA B25; se o doente tem a doença, codifique-a",preocupação com/medo de doença venérea numa pessoa sem a doença/até o diagnóstico ser confirmado,,,Z71.1
Y26,1,Medo de cancro genital masculino,Medo de cancro genital masculino,,"se o doente tem a doença, codifique-a",preocupação com/medo de cancro numa pessoa sem a doença/até o diagnóstico ser confirmado,,,Z71.1
Y27,1,Medo de doença genital masculina outra,Medo de outra doença genital mascul,,"medo de doença sexualmente transmissível Y25; medo de cancro genital masculino Y26; se o doente tiver a doença, codifique-a",preocupação com/medo de outra doença genital numa pessoa sem a doença/até o diagnóstico ser confirmado,,,Z71.1
Y28,1,Limitação funcional/incapacidade (Y),Limitação funcional/incapacidade (Y),,diminuição do desejo sexual P07; diminuição da satisfação sexual P08; impotência NE Y07,limitação de função/incapacidade devido a problema genital masculino (incluindo mama),,Os quadros COOP/WONCA permitem documentar o estado funcional do doente (ver Capítulo 8),Z73.6; Z90.7
Y29,1,Sintoma/queixa genital masculino outro,Sintoma/queixa genital mascul outro,,,,,,N50.9
Y70,7,Sífilis masculina,Sífilis masculina,sífilis qualquer que seja a sua localização,,evidência de Treponema pallidum ao microscópio; ou teste serológico positivo para a sífilis,,,A50.0; A50.1; A50.2; A50.3; A50.4; A50.5; A50.6; A50.7; A50.9; A51.0; A51.1; A51.2; A51.3; A51.4; A51.5; A51.9; A52.0; A52.1; A52.2; A52.3; A52.7; A52.8; A52.9; A53.0; A53.9; A65
Y71,7,Gonorreia masculina,Gonorreia masculina,gonorreia qualquer que seja a sua localização,,corrimento uretral ou rectal com demonstração de diplococos intracelulares gram-negativos numa pessoa após um um contacto com um caso provado ou cultura positiva de Neisseria gonorreia,uretrite U72; corrimento uretral Y03,,A54.0; A54.1; A54.2; A54.3; A54.4; A54.5; A54.6; A54.8; A54.9
Y72,7,Herpes genital masculino,Herpes genital no homem,herpes anogenital,,pequenas vesículas de aparência e localização características que evoluem para úlceras dolorosas e crostas,,,A60.0; A60.1; A60.9
Y73,7,Prostatite/vesiculite seminal,Prostatite/vesiculite seminal,,,próstata ou vesículas seminais sensíveis à palpação e análises à urina compatíveis com inflamação,,,A59.0; N41.0; N41.1; N41.2; N41.3; N41.8; N41.9; N49.0
Y74,7,Orquite/epididimite,Orquite/epididimite,,tuberculose A70; papeira D71; orquite gonocócica Y71; torção do testículo Y99,"edema e dor do testículo/epidídimo e ausência de uma etiologia específica (papeira, gonorreia, tuberculose, traumatismo, ou torção)",sintoma do testículo Y05,,A56.1; N45.0; N45.9
Y75,7,Balanite,Balanite,candidíase da glande peniana,escabiose S72; sífilis masculina Y70; gonorreia masculina Y71; herpes genital masculino Y72,sinais de inflamação do prepúcio/glande,,,B37.4; N48.1
